"Topic","Sentiment","TweetId","TweetDate","TweetText"
"apple","neutral","125943078837161984","Mon Oct 17 14:35:44 +0000 2011","Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL"
"apple","neutral","125943020767019008","Mon Oct 17 14:35:30 +0000 2011","@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11"
"apple","neutral","125940398915977217","Mon Oct 17 14:25:05 +0000 2011","""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon"
"apple","neutral","125940300987371521","Mon Oct 17 14:24:42 +0000 2011","dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!"
"apple","neutral","125939862078619648","Mon Oct 17 14:22:57 +0000 2011","#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc"
"apple","neutral","125939833775460352","Mon Oct 17 14:22:50 +0000 2011","Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza"
"apple","neutral","125938918540574720","Mon Oct 17 14:19:12 +0000 2011","OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm.."
"apple","neutral","125938325151432706","Mon Oct 17 14:16:51 +0000 2011","i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
"apple","neutral","125936985796919296","Mon Oct 17 14:11:31 +0000 2011","@Apple main office is #nowplaying  
A milli - Lil Wayne."
"apple","neutral","125936323273048065","Mon Oct 17 14:08:53 +0000 2011","@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson"
"apple","neutral","125935636300570624","Mon Oct 17 14:06:10 +0000 2011","RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ..."
"apple","neutral","125935627056324609","Mon Oct 17 14:06:07 +0000 2011","RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov..."
"apple","neutral","125935503752171520","Mon Oct 17 14:05:38 +0000 2011","Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?"
"apple","neutral","125935314878476289","Mon Oct 17 14:04:53 +0000 2011","@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!"
"apple","neutral","125933630613766144","Mon Oct 17 13:58:11 +0000 2011","Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here."
"apple","neutral","125930143066759169","Mon Oct 17 13:44:20 +0000 2011","@Apple very disappointed Hogwarts not choice on world clock on iPhone"
"apple","neutral","125930002607906816","Mon Oct 17 13:43:46 +0000 2011","Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt"
"apple","neutral","125927540249473024","Mon Oct 17 13:33:59 +0000 2011","IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5"
"apple","neutral","125927536847880192","Mon Oct 17 13:33:59 +0000 2011","IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5"
"apple","neutral","125927533614084097","Mon Oct 17 13:33:58 +0000 2011","IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5"
"apple","neutral","125927530761953281","Mon Oct 17 13:33:57 +0000 2011","IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5"
"apple","neutral","125927399010467840","Mon Oct 17 13:33:26 +0000 2011","RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ..."
"apple","neutral","125927174514540544","Mon Oct 17 13:32:32 +0000 2011","Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich"
"apple","neutral","125927032185044992","Mon Oct 17 13:31:58 +0000 2011","RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple"
"apple","neutral","125926624930693121","Mon Oct 17 13:30:21 +0000 2011","Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession"
"apple","neutral","125922989844856833","Mon Oct 17 13:15:54 +0000 2011","RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)"
"apple","neutral","125922500839342080","Mon Oct 17 13:13:58 +0000 2011","RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management"
"apple","neutral","125922174648324096","Mon Oct 17 13:12:40 +0000 2011","#BreakingNews @Gizmodo reports: @Apple #iPhone 4S sold over $4 million over the weekend! #TrueStory
  http://t.co/BEj32s6a"
"apple","neutral","125921393350160384","Mon Oct 17 13:09:34 +0000 2011","iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)"
"apple","neutral","125920729194704896","Mon Oct 17 13:06:55 +0000 2011","Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai"
"apple","neutral","125920725595983874","Mon Oct 17 13:06:55 +0000 2011","Video: SIRI also gets angry. http://t.co/Ku288WX6  @chrisvoss @apple #apple #siri #iphone4S #Ai"
"apple","neutral","125920721200361472","Mon Oct 17 13:06:54 +0000 2011","Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai"
"apple","neutral","125920717966544896","Mon Oct 17 13:06:53 +0000 2011","Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai"
"apple","neutral","125920716297211904","Mon Oct 17 13:06:52 +0000 2011","@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device."
"apple","neutral","125919221845721090","Mon Oct 17 13:00:56 +0000 2011","Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?"
"apple","neutral","125918450920062977","Mon Oct 17 12:57:52 +0000 2011","iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras"
"apple","neutral","125918447979872258","Mon Oct 17 12:57:52 +0000 2011","iPhone 4S 8MP camera : It´s a SONY. http://t.co/6uYIZeAK @sony @apple #apple #iphone4S #cameras"
"apple","neutral","125918444762828800","Mon Oct 17 12:57:51 +0000 2011","iPhone 4S 8MP camera : It´s a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras"
"apple","neutral","125918441013133312","Mon Oct 17 12:57:50 +0000 2011","iPhone 4S 8MP camera : It´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras"
"apple","neutral","125917264267579393","Mon Oct 17 12:53:09 +0000 2011","@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?"
"apple","neutral","125917174618525696","Mon Oct 17 12:52:48 +0000 2011","iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri"
"apple","neutral","125917170571026432","Mon Oct 17 12:52:47 +0000 2011","iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri"
"apple","neutral","125917164535418880","Mon Oct 17 12:52:46 +0000 2011","iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri"
"apple","neutral","125917160982855680","Mon Oct 17 12:52:45 +0000 2011","iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri"
"apple","neutral","125915210337890304","Mon Oct 17 12:45:00 +0000 2011","Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple"
"apple","neutral","125908946702696448","Mon Oct 17 12:20:06 +0000 2011","@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW"
"apple","neutral","125907633466130432","Mon Oct 17 12:14:53 +0000 2011","Lol and what do those look like? RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management"
"apple","neutral","125892140940267522","Mon Oct 17 11:13:20 +0000 2011","Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history"
"apple","neutral","125891898517889024","Mon Oct 17 11:12:22 +0000 2011","Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-)"
"apple","neutral","125887065861787648","Mon Oct 17 10:53:10 +0000 2011","Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?"
"apple","neutral","125882473312817152","Mon Oct 17 10:34:55 +0000 2011","Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm"
"apple","neutral","125878880916611072","Mon Oct 17 10:20:38 +0000 2011","OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?"
"apple","neutral","125866627337162752","Mon Oct 17 09:31:57 +0000 2011","A court in Sydney banned the sale of @Samsung 's Galaxy Tab in Australia over intellectual property infringement claims by @Apple  #IP_wars"
"apple","neutral","125866368758333440","Mon Oct 17 09:30:55 +0000 2011","@Apple received 1m pre-orders in a single day for its new iPhone 4S #consumer_demand #steve_jobs"
"apple","neutral","125859792802693120","Mon Oct 17 09:04:47 +0000 2011","@apple can you get your iphone to stop vibrating when you get a text?"
"apple","neutral","125859488728236032","Mon Oct 17 09:03:35 +0000 2011","@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
"apple","neutral","125854430171111424","Mon Oct 17 08:43:29 +0000 2011","#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22"
"apple","neutral","125840474132066304","Mon Oct 17 07:48:01 +0000 2011","If you sign up for iClould, will you also get iRain? @apple #icloud."
"apple","neutral","125830917578162176","Mon Oct 17 07:10:03 +0000 2011","@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc"
"apple","neutral","125829040740368384","Mon Oct 17 07:02:35 +0000 2011","Say no to 1,000 things. What are you saying ""no"" to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation"
"apple","neutral","125828984293425152","Mon Oct 17 07:02:22 +0000 2011","ok it is back @iphone @apple"
"apple","neutral","125826820057731074","Mon Oct 17 06:53:46 +0000 2011","Cat accusing tiger for roaring  #Samsung on @Apple"
"apple","neutral","125824709421039616","Mon Oct 17 06:45:23 +0000 2011","@apple and @nintendo need to partner up for the app store"
"apple","neutral","125823389804929024","Mon Oct 17 06:40:08 +0000 2011","@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success"
"apple","neutral","125821979797364736","Mon Oct 17 06:34:32 +0000 2011","@nascarwriter right where I left it last week... #iphone4S #Apple @Apple  http://t.co/ksJh8BAS"
"apple","neutral","125821218258550784","Mon Oct 17 06:31:30 +0000 2011","@paulbentleymelb @apple I think they call that profit-making 'genius'"
"apple","neutral","125817967240949760","Mon Oct 17 06:18:35 +0000 2011","What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock"
"apple","neutral","125815990620659713","Mon Oct 17 06:10:44 +0000 2011","@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining"
"apple","neutral","125811943054393344","Mon Oct 17 05:54:39 +0000 2011","This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds ""Newsstand"" #app"
"apple","neutral","125807897568481280","Mon Oct 17 05:38:34 +0000 2011","@twalve too busy having slappy hissy-fits with Samsung? @Apple"
"apple","neutral","125804983185719297","Mon Oct 17 05:26:59 +0000 2011","Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple"
"apple","neutral","125803571601080320","Mon Oct 17 05:21:23 +0000 2011","RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple"
"apple","neutral","125803457155301376","Mon Oct 17 05:20:56 +0000 2011","Siri keeps trying to send me to escort services....is that legal? @Apple"
"apple","neutral","125801811817922561","Mon Oct 17 05:14:23 +0000 2011","Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980."
"apple","neutral","125793487479259136","Mon Oct 17 04:41:19 +0000 2011","Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple"
"apple","neutral","125792596114161665","Mon Oct 17 04:37:46 +0000 2011","@virgojud81 well maybe if you would set ya @apple products to send push notifications it would go through."
"apple","neutral","125792107930714113","Mon Oct 17 04:35:50 +0000 2011","@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying"
"apple","neutral","125727869363163137","Mon Oct 17 00:20:34 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps"
"apple","neutral","125727349034598401","Mon Oct 17 00:18:30 +0000 2011","hmm it seems i should have checked the identity of @apple first…"
"apple","neutral","125727044263874560","Mon Oct 17 00:17:17 +0000 2011","@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme"
"apple","neutral","125726769297891330","Mon Oct 17 00:16:12 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/en0iacwR #PampersHelloApps"
"apple","neutral","125725274317914112","Mon Oct 17 00:10:15 +0000 2011","@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??"
"apple","neutral","125721197437648896","Sun Oct 16 23:54:03 +0000 2011","What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0"
"apple","neutral","125708425752612864","Sun Oct 16 23:03:18 +0000 2011","@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU"
"apple","neutral","125703536632807424","Sun Oct 16 22:43:53 +0000 2011","@Apple needs to give me a contract deal i get them new customers all the time #teamiphone"
"apple","neutral","125698733768843264","Sun Oct 16 22:24:48 +0000 2011","@HTC vs @Apple who winning"
"apple","neutral","125695449423286272","Sun Oct 16 22:11:45 +0000 2011","Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG"
"apple","neutral","125695107734319104","Sun Oct 16 22:10:23 +0000 2011","@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead"
"apple","neutral","125694587313467393","Sun Oct 16 22:08:19 +0000 2011","WOW DOGS!!

@Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD"
"apple","neutral","125692890474233856","Sun Oct 16 22:01:35 +0000 2011","Digital X Worldwide | Today Is Steve Jobs Day In California @apple http://t.co/QSCHuMIN"
"apple","neutral","125692845054115842","Sun Oct 16 22:01:24 +0000 2011","Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72"
"apple","neutral","125691975474229248","Sun Oct 16 21:57:56 +0000 2011","Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally"
"apple","neutral","125690764331196416","Sun Oct 16 21:53:08 +0000 2011","Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh"
"apple","neutral","125689905954299904","Sun Oct 16 21:49:43 +0000 2011","@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE"
"apple","neutral","125685016389894144","Sun Oct 16 21:30:17 +0000 2011","RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShat ..."
"apple","neutral","125679996420374530","Sun Oct 16 21:10:20 +0000 2011","@apple http://t.co/2YcsCG68 via @donorschoose"
"apple","neutral","125677838295764992","Sun Oct 16 21:01:46 +0000 2011","I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol"
"apple","neutral","125674121722998785","Sun Oct 16 20:47:00 +0000 2011","Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?"
"apple","neutral","125669834922008576","Sun Oct 16 20:29:58 +0000 2011","You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan"
"apple","neutral","125667332931596290","Sun Oct 16 20:20:01 +0000 2011","""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1"
"apple","neutral","125666909080387584","Sun Oct 16 20:18:20 +0000 2011","If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri"
"apple","neutral","125665930339565568","Sun Oct 16 20:14:27 +0000 2011","@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens"
"apple","neutral","125664999036301312","Sun Oct 16 20:10:45 +0000 2011","The folks at @apple are awesome! So glad I a #mactard"
"apple","neutral","125664891691474944","Sun Oct 16 20:10:19 +0000 2011","Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL"
"apple","neutral","125663967296229376","Sun Oct 16 20:06:39 +0000 2011","While the improvements in @Apple Mac OS 10.7 #Lion are great, the full-screen implementation on 2 monitors is broken."
"apple","neutral","125661036891226113","Sun Oct 16 19:55:00 +0000 2011","@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either"
"apple","neutral","125660067482697729","Sun Oct 16 19:51:09 +0000 2011","@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet."
"apple","neutral","125657950185463808","Sun Oct 16 19:42:44 +0000 2011","RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage."
"apple","neutral","125647236418912256","Sun Oct 16 19:00:10 +0000 2011","Dear @apple can I still use #iWeb for my #mobileme website if I convert to iCloud with my Apple ID for mail and iCal??? #help #dtv thanks!"
"apple","neutral","125645376790331392","Sun Oct 16 18:52:46 +0000 2011","#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple"
"apple","neutral","125642256114909184","Sun Oct 16 18:40:22 +0000 2011","Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple"
"apple","neutral","125642161659199488","Sun Oct 16 18:40:00 +0000 2011","@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong"
"apple","neutral","125642041140060160","Sun Oct 16 18:39:31 +0000 2011","He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple"
"apple","neutral","125640758966484992","Sun Oct 16 18:34:25 +0000 2011","What's up #twitpeeps? How's every @apple user liking iOS 5?"
"apple","neutral","125638955952640000","Sun Oct 16 18:27:16 +0000 2011","@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
"apple","neutral","125633549847117824","Sun Oct 16 18:05:47 +0000 2011","on that @Apple shit hard, change my twitter name to @_iFynest"
"apple","neutral","125633468708302848","Sun Oct 16 18:05:27 +0000 2011","I want Siri on my iPhone4 ! @apple"
"apple","neutral","125633233982459904","Sun Oct 16 18:04:31 +0000 2011","So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data."
"apple","neutral","125632582795804672","Sun Oct 16 18:01:56 +0000 2011","Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy"
"apple","neutral","125631556051140608","Sun Oct 16 17:57:51 +0000 2011","Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store."
"apple","neutral","125630955154190336","Sun Oct 16 17:55:29 +0000 2011","@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh"
"apple","neutral","125630836245676033","Sun Oct 16 17:55:00 +0000 2011","@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od"
"apple","neutral","125627732032888833","Sun Oct 16 17:42:40 +0000 2011","@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?"
"apple","neutral","125626286939979776","Sun Oct 16 17:36:55 +0000 2011","@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!"
"apple","neutral","125625630254567424","Sun Oct 16 17:34:18 +0000 2011","How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO"
"apple","neutral","125625566203346944","Sun Oct 16 17:34:03 +0000 2011","@Apple hits @Samsung in court again - http://t.co/l6brF3yB"
"apple","neutral","125620113582993408","Sun Oct 16 17:12:23 +0000 2011","@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l"
"apple","neutral","125617451705712640","Sun Oct 16 17:01:49 +0000 2011","U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple"
"apple","neutral","125617133123153921","Sun Oct 16 17:00:33 +0000 2011","@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?"
"apple","neutral","125616747863736320","Sun Oct 16 16:59:01 +0000 2011","@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps."
"apple","neutral","125614951787266048","Sun Oct 16 16:51:52 +0000 2011","Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb"
"apple","neutral","125614910804738049","Sun Oct 16 16:51:43 +0000 2011","Can someone explain to me how the hell iMessage differs from a text message? @Apple"
"apple","neutral","125598495137726464","Sun Oct 16 15:46:29 +0000 2011","@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal"
"apple","neutral","125596991290998784","Sun Oct 16 15:40:30 +0000 2011","@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?"
"apple","neutral","125595669145722880","Sun Oct 16 15:35:15 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps"
"apple","neutral","125595441562783744","Sun Oct 16 15:34:21 +0000 2011","@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop"
"apple","neutral","125591434056318977","Sun Oct 16 15:18:25 +0000 2011","@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???"
"apple","neutral","125589884445536257","Sun Oct 16 15:12:16 +0000 2011","has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple"
"apple","neutral","125589258898644992","Sun Oct 16 15:09:47 +0000 2011","You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease"
"apple","neutral","125588749454278656","Sun Oct 16 15:07:45 +0000 2011","Thanks @apple my girlfriend likes #siri more than me now."
"apple","neutral","125588587180863489","Sun Oct 16 15:07:07 +0000 2011","@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
"apple","neutral","125587186723725312","Sun Oct 16 15:01:33 +0000 2011","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter"
"apple","neutral","125586682790674434","Sun Oct 16 14:59:33 +0000 2011","@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5"
"apple","neutral","125585063327956992","Sun Oct 16 14:53:07 +0000 2011","iOS 5 downloaden @apple"
"apple","neutral","125583717354831872","Sun Oct 16 14:47:46 +0000 2011","@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s"
"apple","neutral","125581280430669824","Sun Oct 16 14:38:05 +0000 2011","Oops! Apparently @apple is some handle-squatter. Tweetbarassment."
"apple","neutral","125564573167263746","Sun Oct 16 13:31:41 +0000 2011","This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple"
"apple","neutral","125546017205665792","Sun Oct 16 12:17:57 +0000 2011","this reader button for safari is perfect for fic @apple #ios5 #stevejobsday"
"apple","neutral","125545914864640000","Sun Oct 16 12:17:33 +0000 2011","MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5"
"apple","neutral","125544363945230336","Sun Oct 16 12:11:23 +0000 2011","A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe"
"apple","neutral","125541112491425792","Sun Oct 16 11:58:28 +0000 2011","@apple Give Siri back!"
"apple","neutral","125537487455137793","Sun Oct 16 11:44:04 +0000 2011","@Apple has lunched its new OS: iSO 5"
"apple","neutral","125528344480587776","Sun Oct 16 11:07:44 +0000 2011","Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug"
"apple","neutral","125527718203887616","Sun Oct 16 11:05:14 +0000 2011","New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen."
"apple","neutral","125512197135806464","Sun Oct 16 10:03:34 +0000 2011","@apple http://t.co/LKm2JzIN"
"apple","neutral","125498684401135616","Sun Oct 16 09:09:52 +0000 2011","The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple"
"apple","neutral","125496516000485376","Sun Oct 16 09:01:15 +0000 2011","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter"
"apple","neutral","125493419522002944","Sun Oct 16 08:48:57 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps"
"apple","neutral","125489264157917184","Sun Oct 16 08:32:26 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21"
"apple","neutral","125486845768368128","Sun Oct 16 08:22:50 +0000 2011","@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
"apple","neutral","125460019859820544","Sun Oct 16 06:36:14 +0000 2011","I have to change my homepage from @apple.  Steve Jobs looks like an owl"
"apple","neutral","125457535951060993","Sun Oct 16 06:26:22 +0000 2011","@msantram I want @apple to integrate Siri with @Quora."
"apple","neutral","125448837404954624","Sun Oct 16 05:51:48 +0000 2011","@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march"
"apple","neutral","125433354488254464","Sun Oct 16 04:50:16 +0000 2011","@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me."
"apple","neutral","125432626482917376","Sun Oct 16 04:47:23 +0000 2011","As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy."
"apple","neutral","125432518324400128","Sun Oct 16 04:46:57 +0000 2011","can't wait for @Spotify and @Apple to integrate with Siri."
"apple","neutral","125425087800291328","Sun Oct 16 04:17:25 +0000 2011","@rjpittman Why you won't use your @apple account."
"apple","neutral","125424738662223872","Sun Oct 16 04:16:02 +0000 2011","I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri"
"apple","neutral","125419216227667968","Sun Oct 16 03:54:05 +0000 2011","strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone"
"apple","neutral","125416866243018753","Sun Oct 16 03:44:45 +0000 2011","Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple"
